tier;name;code;account_prefix;parent;list;priority;fixed_time;status;sources;source_count;variant_count;notes
1;Scan ROck Antenne Österreich;RWRSMR;;;;0;;active;ablauf_planned, ablauf_unplanned;2;0;seen 1x across Ablauf files
1;Scan RW KI;RWYTPL;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 2x across Ablauf files
1;Scan Spiel der Bosse Teil 2;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Stadtradio 1;RWMPMP;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 5x across Ablauf files
1;Scan Stadtradio Krems;RWMPAR;RA;;;0;;active;ablauf_planned, access_Tab_Aufwandserfassung;2;1;seen 26x across Ablauf files
1;Scan Sunny Black Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Technikum City;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Terry Miles / Sunny Black Livestreams;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Terry Miles Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan The Jive Aces Livestream;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan The Jive Aces Livestream u.a.;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Theaterstück Kurti-Opa;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Theaterstück Spiel der Bosse Teil 1;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scan Thinking Frequencies;RWMPMP;;;;0;;active;ablauf_planned, ablauf_unplanned;2;4;seen 20x across Ablauf files
1;Scan Youtube;RWMPAR;RA;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung;3;1;seen 1x across Ablauf files
1;Schlauch anschließen;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scooterfahrt zu SCN / AKH;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Scootersuche;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;22;
1;Scootersuche / -beobachtung;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scootersuche / -fahrt;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;7;
1;Scootersuche / -geradestellung;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scootersuche / aufstellen;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scootersuche / Suche neuer Kebapstand;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Scootersuche 1P;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Serie von Singabenden bei Andrea Woloch, bei denen sämtliche schon gesungenen Lieder neu aufgenommen werden;;VE;;;0;;retired;access_Tab_Wuensche, taskliste;2;0;wisher=Andrea Woloch, status=verschoben und konsolidiert
1;Sicherung MRT-Bilder von CD;;IN;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Soja-Drink fassen;LEMTTW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;3;seen 4x across Ablauf files
1;Sortieren Papiere TFC;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Spaziergang;;GE;;;0;;active;access_Tab_Aufwandserfassung, window_logger_vb5;2;1;
1;Speccy Amazon Women;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Spielen Evony - The King's Return;CSGAUM;;;Liste_Spiele;1.81;;active;ablauf_planned, csv;2;1;seen 5x across Ablauf files
1;Spielen Forge of Empires;CSGAUM;;;Liste_Spiele;1.81;;active;ablauf_planned, csv;2;0;seen 8x across Ablauf files
1;Spielen Kreuzungs-FGPA;;;;;0;;active;ablauf_planned, ablauf_unplanned;2;15;seen 181x across Ablauf files
1;Spielen State of Survival;CSGAUM;;;Liste_Spiele;1.81;;active;ablauf_planned, ablauf_unplanned, csv;3;0;seen 15x across Ablauf files
1;Spielen Taonga Island Farm;CSGAUM;;;Liste_Spiele;1.81;;active;ablauf_planned, csv;2;0;seen 5x across Ablauf files
1;Sprachnachricht an Judith;PAWFAF;PA;;;0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung;3;37;
1;Sprachnachrichten an Judith;;PA;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;
1;Sprachnachrichten Judith;;PA;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 1x across Ablauf files
1;SSD-Check;;PC;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Start Teleworking BRZG;BRTWGF;;;Liste_Arbeit;1.842;10:48;active;ablauf_planned, csv, old_cs;3;1;seen 138x across Ablauf files
1;Starten Youtube-Playlist;MUOWSP;;;Liste_Morgentoilette;0;;active;ablauf_planned, old_cs;2;0;seen 136x across Ablauf files
1;Stella Alligator people;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Stella Kung Fu Master;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Stella Oystron;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Stella Smurf;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Suche / Aufrichten Tier-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Suche / Fahrt LINK-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Suche / Testfahrt Link-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Suche Bankkarte Papa;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Suche Entsafter;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Suche Gartenwege;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Suche Kopfhörerkabel;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Suche Musikwunsch für Plattenkiste;RAMWSP;;;Liste_nachmittags;0;;active;ablauf_planned, old_cs;2;0;seen 7x across Ablauf files
1;Suche verlorenes Handy;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Surfen / Posting AtariAge;;CS;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;
1;Surfen / Scan Andon FM;RWMPAR;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 1x across Ablauf files
1;Surfen Andon FM;RWYTPL;;;;0;;active;ablauf_planned, ablauf_unplanned;2;21;seen 9x across Ablauf files
1;Surfen AtariAge;;CS;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung, access_Tab_Gewinnaktionen;4;14;unplanned, seen 1x across Ablauf files
1;Surfen Corona-Infektionen;;IN;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung, windowlog_corrector;3;0;
1;Surfen Google MAps;;FZ;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;12;unplanned, seen 1x across Ablauf files
1;Surfen Google Maps Bad Ischl;;IN;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Surfen Kinderfahrzeuge;;FZ;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;2;unplanned, seen 101x across Ablauf files
1;Surfen Scootermaps u.a.;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Surfen Sharonimo;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Surfen Verkehrslage;;FZ;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 1x across Ablauf files
1;Tausch Glühbirne Vorzimmer;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Tee fassen;LENATW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;16;seen 39x across Ablauf files
1;Tee zubereiten;LENAJA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;2;
1;Teilnahme an falschem Faschingsgschnas;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Telefonat Andrea;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Telefonat mit Renate;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;2;
1;Telefonate Franzi / Andrea / Papa Ahnenforschung;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Teleworking;;BR;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;5;unplanned, seen 5x across Ablauf files
1;Teller waschen;LENATW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;3;seen 5x across Ablauf files
1;Teller waschen / Getränk + Biovital fassen;LENATW;;;Lebenserhaltung;1.844;;active;ablauf_planned, csv;2;0;seen 49x across Ablauf files
1;Teller waschen / Getränk fassen;LEMTTW;;;Liste_Morgentoilette;1.844;;active;ablauf_planned, ablauf_unplanned, csv, old_cs;4;11;seen 455x across Ablauf files
1;Teller waschen / Granatapfelsaft fassen;LEMTTW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 2x across Ablauf files
1;Termine in Kalender prüfen;LEMTTP;;Checkliste Morgen;Checkliste Morgen;70.0;;active;ablauf_planned, ablauf_unplanned, kurtdoku, old_cs;4;8;seen 360x across Ablauf files
1;Test neue Lime-Scooter / Heimfahrt mit Link-Scooter;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Test Youtube-Streaming;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Texten Sing me brunshine;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Themen für Mittagessen;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Treffen mit Hausbesorger;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Uhren stellen;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Uhren umstellen;;WF;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 2x across Ablauf files
1;Unterstützung Papa;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Unterstützung Papa Corona-Impfung-Vormerkung;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Unterstützung Papa Covid-19-Impfung;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Unterstützung Papa Handy;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Unterstützung Papa Winamp;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Aufwand RW-Prg.;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Börsenkurse;;FI;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;1;unplanned, seen 5x across Ablauf files
1;Untersuchung der Prioritätenliste;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Hörwerte für Radio-Würmchen-Programm Kurt+Papa;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Papa 2. Corona-Teilimpfung;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Planung;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Playcard-Format;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Playlist;;RW;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;3;unplanned, seen 5x across Ablauf files
1;Untersuchung Pole Position Track Data;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Rentabilität Tagespässe;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Untersuchung Tonträger-Überschneidung mit Files;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Update Essensplan;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;3;
1;Update Personenliste aus Rücklauf von Einladungen Begräbnis;PAPERL;;;Liste_nachmittags;1.803;;active;ablauf_planned, old_cs;2;0;seen 26x across Ablauf files
1;Update Personenliste aus Rücklauf von Einladungen für House Cooling Party;PAPERL;;;Liste_nachmittags;1.802;;active;ablauf_planned, old_cs;2;0;seen 7x across Ablauf files
1;Update Radiowertungen;;RA;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;0;unplanned, seen 3x across Ablauf files
1;Update RW-Programm;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Update RW-Wertungsfaktoren;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Update Wertungsfaktoren;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Update Window Logger;;KS;;;0;;active;ablauf_unplanned, access_Tab_Aktionen, access_Tab_Aufwandserfassung;3;1;
1;Vatertagskonzert;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Verabschiedung / Zahlung Sati Ersoy;WFPUZA;;;Liste_Putzen;1.84;09:38;active;ablauf_planned, csv, old_cs;3;1;seen 68x across Ablauf files
1;Verbesserung RW-Prg.;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Versand Scans Dokumente Opa;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Versand Theaterstück an Verwandte;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Versand Theaterstück+Liste an Verwandte;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Versorgung Mitbringsel;LEPOPO;LE;Checkliste Ein Mitbringsel versorgen;Liste_mittags;60.0;14:00;active;ablauf_planned, access_Tab_Aufwandserfassung, csv, kurtdoku, old_cs;5;80;seen 164x across Ablauf files
1;verstärkte Taxifahrten;;FZ;;;0;;retired;access_Tab_Wuensche, taskliste;2;0;wisher=Erwin Woloch, status=wird überlegt
1;Versuch Anmeldung Kreditkarte 3D Secure;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Versuch Druckerrepatatur;;PC;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Versuch Fahrt TIER-Scooter / Entsperren 3D Secure Zahlung;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Versuch Reg. 3D Secure Kreditkartenzahlung;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;VG5000 Tortues;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;VICE;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung, window_logger_vb5;3;0;
1;VICE Action Fighter;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;VICE Airwolf;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;VICE Amazon Women;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;20;
1;VICE Aquantor;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;VICE C-64 Juice;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;VICE Joust;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;VICE Lode Runner;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;VICE Space-Pilot;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;VICE Space-Pilot II;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;VICE Super Pipeline;;CS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Vorbereitung Besuch Dr. Hariri;GEMRNA;GE;;;0;;active;ablauf_planned, access_Tab_Aufwandserfassung;2;0;seen 1x across Ablauf files
1;Vorbereitung Christbaumverabschiedung;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Vorbereitung Dokumente für Andrea u.a.;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Vorbereitung Einkaufsliste;LEEKEL;;;Lebenserhaltung;1.84;;active;ablauf_planned, ablauf_unplanned, csv, old_cs;4;3;seen 56x across Ablauf files
1;Vorbereitung Geburtstagsfeier;PAVEGF;;;;0;;active;ablauf_planned, ablauf_unplanned;2;5;seen 1x across Ablauf files
1;Vorbereitung Livestream;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Vorbereitung Mittagessen;;LE;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;0;unplanned, seen 1x across Ablauf files
1;Vorbereitung Nachtmahl;LENANA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;
1;Vorbereitung Playlist für Hören beim Frühstück;RWYTPL;;;Liste_Morgentoilette;1.837;;active;ablauf_planned, csv, old_cs;3;4;seen 338x across Ablauf files
1;Vorbereitung Playlist für Hören unter der Dusche;RWYTPL;;;Liste_Morgentoilette;1.838;;active;ablauf_planned, csv, old_cs;3;17;seen 201x across Ablauf files
1;Vorbereitung Playlist für Singen unter der Dusche;MUOWPL;;;Liste_Morgentoilette;1.837;;active;ablauf_planned, ablauf_unplanned, csv, old_cs;4;2;seen 40x across Ablauf files
1;Vorbereitung Youtube-Livestream;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Vorbereitung Youtube-Videos;;RW;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Vorbereitung zu scannende Unterlagen;;VE;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Vorbereitung Zähne putzen;LEAZVZ;;;Liste_Abendzeremonie;0;21:56;active;ablauf_planned, old_cs;2;0;seen 381x across Ablauf files
1;Vorführung / Ausprobieren Luftmatratze;;FZ;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wasser fassen;LEMEGA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;6;seen 17x across Ablauf files
1;WC;LEMTWC;LE;;Liste_Morgentoilette;1.843;12:12;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, csv, old_cs, window_logger_vb5;6;38;seen 1873x across Ablauf files
1;WC / Windeltest;LEMTWC;;;;0;;active;ablauf_planned, ablauf_unplanned;2;2;seen 1x across Ablauf files
1;Wechsel Glühbirne Kabinett;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wechsel Leuchtmittel WC / Inventur Leuchtmittel;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Weiteren Tee fassen;LEMTTW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;8;
1;Weiterentwicklung Checklisten;;KS;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;weiterer Tee fassen;LEMTTW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;3;
1;Wertungserfassung 88.6;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wiederveranlagung Geld auf Girokonto;FIANWG;FI;;Liste_nachmittags;3.664;;active;access_Tab_Gewinnaktionen, old_cs;2;0;
1;Windeltest;;FZ;;;0;;active;ablauf_unplanned, access_Tab_Aufwandserfassung;2;4;unplanned, seen 8x across Ablauf files
1;Wohnung lüften;WFLULU;WF;Checkliste Morgen;Liste_nachmittags;70.0;13:00;active;ablauf_planned, access_Tab_Aktionen, access_Tab_Aufwandserfassung, csv, kurtdoku, old_cs;6;12;seen 606x across Ablauf files
1;Wunsch Jason Lux;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunsch Musikwelle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Wunsch nach Wunschbox;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;2;
1;Wunsch Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;1;
1;Wunsch Radio Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunsch Wunschbox Musikwelle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschabgabe ISW;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschabgabe Musikwelle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschanruf Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschaufgabe Musikwelle;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschmail an Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschmail an Radio Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschmail DX-Wunschkonzert;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wunschmail für Samstag-Abend Wunschkonzert;RAMWWW;;;Liste_nachmittags;0;;active;ablauf_planned, old_cs;2;0;seen 7x across Ablauf files
1;Wunschmail Plattenkiste;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Wäsche aus Waschmaschine nehmen;LEWAWA;LE;;Liste_untertags;1.83;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, csv, old_cs;5;6;seen 134x across Ablauf files
1;Wässerung Tröge mit Schlauch;;WF;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Zeiten sammeln;BREPZS;;;Liste_Arbeit;1.84;;active;ablauf_planned, ablauf_unplanned, csv, old_cs;4;2;seen 228x across Ablauf files
1;Zubereitung Fischstäbchen;LENANA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;1;seen 1x across Ablauf files
1;Zubereitung Mittagessen;LEMEME;;;;0;;active;ablauf_planned, ablauf_unplanned;2;14;
1;Zubereitung Nachtmahl;LENANA;;;;0;;active;ablauf_planned, ablauf_unplanned;2;11;seen 2x across Ablauf files
1;Zubereitung Tee;LEMTTW;;;;0;;active;ablauf_planned, ablauf_unplanned;2;2;seen 1x across Ablauf files
1;Zusammenstellung CD Papa;;PA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Zusammenstellung Einkaufsliste für Ströck;;;;;0;;active;ablauf_planned, yaml_exceptions;2;0;seen 1x across Ablauf files
1;Zusammenstellung Programm Papa's Feier;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Zusammenstellung Repertoireliste Jive Aces;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Zusenden CURL-Aufruf an BRZ;;MU;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Zähne fluoridieren;LEAZZF;;;Liste_Abendzeremonie;0;;active;ablauf_planned, old_cs;2;0;seen 54x across Ablauf files
1;Zähne putzen;GEMTZP;LE;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;ablauf_planned, ablauf_unplanned, access_Tab_Aufwandserfassung, kurtdoku, old_cs, window_logger_vb5;6;4;seen 531x across Ablauf files
1;Überarbeitung Übersetzung The very big picture;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Übersetzen TVBP;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Übersetzung The very big picture;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Übersetzung TVBP;;BR;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
1;Übersiedeln (Mitteilung Adresswechsel);WFUZUS;;;Liste_untertags;1.811;;active;csv, old_cs;2;0;
1;Überweisung Kirchenbeitrag / Pirni;;RA;;;0;;active;access_Tab_Aktionen, access_Tab_Aufwandserfassung;2;0;
2;-1;;;;;0;;retired;window_logger_vb5;1;0;combo box item, account=
2;0,25;;;;;0;;retired;window_logger_vb5;1;0;combo box item, account=
2;0,5;;;;;0;;retired;window_logger_vb5;1;0;combo box item, account=
2;1;;;;;0;;retired;window_logger_vb5;1;0;combo box item, account=
2;30 Minuten sportliche Betätigung (Puls über 100);;;Checkliste Bewegung;Checkliste Bewegung;60.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Abendtoilette;;LE;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Abhalten BKDD Standup Meeting BRZ;BREPGM;;;Liste_untertags;0;11:00;active;old_cs;1;0;duration=20min
2;Adventsingen;;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Aktienuntersuchung und -umschichtung;;FI;;;0;;needs_review;taskliste;1;0;
2;Aktualisieren Finanzabrechnung;;FI;;;0;;needs_review;taskliste;1;0;
2;Aktualisierung der Wohnungsinventur;;WF;;;0;;needs_review;taskliste;1;0;
2;alle Finanzunterlagen aus Stoß auf Finanzstoß sortieren;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Alle Gewinnanteile zu Versicherungen in Masterzettel übertragen;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Alle herausgenommenen Papiere wieder in Timer und andere Mappen einordnen;;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;alle herumliegenden Papiere auf Stoß werfen;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
